# Date Created: 21-Feb-2023 (10:40:05),,,,
Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
2607.2,-6.7,999,-8.8,-8
2612.2,-6.7,999,-8.8,-7.9
2617.3,-6.7,999,-8.5,-8
2622.2,-6.7,999,-8.5,-8
2627.3,-6.7,999,-8.7,-8
2632.2,-6.7,999,-8.7,-8
2637.3,-6.7,999,-8.5,-8
2642.3,-6.7,999,-8.5,-7.9
2647.3,-6.7,999,-8.7,-8
2652.3,-6.7,999,-8.5,-7.9
2657.3,-6.7,999,-8.7,-8
2662.4,-6.7,999,-8.7,-8
2667.4,-6.7,999,-8.5,-8
2672.4,-6.7,999,-8.7,-8
2677.4,-6.7,999,-8.7,-8
2682.4,-6.7,999,-8.7,-8
2687.4,-6.7,999,-8.5,-8
2692.5,-6.7,999,-8.5,-8
2697.5,-6.7,999,-8.5,-8
2702.5,-6.6,999,-8.6,-8
2707.5,-6.6,999,-8.5,-7.9
2712.5,-6.7,999,-8.5,-8
2717.5,-6.7,999,-8.5,-8
2722.5,-6.7,999,-8.7,-8
2727.6,-6.6,999,-8.5,-7.9
2732.6,-6.6,999,-8.5,-7.9
2737.5,-6.6,999,-8.5,-8
2742.6,-6.6,999,-8.7,-8
2747.6,-6.6,999,-8.7,-8
2752.6,-6.6,999,-8.5,-8
2757.6,-6.6,999,-8.4,-8
2762.6,-6.6,999,-8.5,-7.9
2767.6,-6.6,999,-8.5,-7.9
2772.6,-6.6,999,-8.5,-8
2777.7,-6.7,999,-8.5,-8
2782.7,-6.6,999,-8.5,-8
2787.7,-6.6,999,-8.5,-7.9
2792.7,-6.6,999,-8.5,-8
2797.7,-6.7,999,-8.5,-8
2802.7,-6.6,999,-8.5,-8
2807.7,-6.7,999,-8.7,-8
2812.7,-6.7,999,-8.5,-8
2817.7,-6.7,999,-8.5,-8
2822.8,-6.7,999,-8.5,-8
2827.8,-6.7,999,-8.7,-8
2832.8,-6.7,999,-8.7,-8
2837.8,-6.7,999,-8.5,-8
2842.8,-6.7,999,-8.7,-8
2847.9,-6.7,999,-8.7,-8
2852.8,-6.7,999,-8.5,-8
2857.8,-6.7,999,-8.5,-8
2862.9,-6.7,999,-8.5,-8
2867.9,-6.7,999,-8.5,-8
2872.9,-6.6,999,-8.5,-8
2877.9,-6.7,999,-8.5,-8
2883,-6.7,999,-8.7,-8
2888,-6.7,999,-8.7,-8
2893,-6.7,999,-8.7,-8.1
2898,-6.7,999,-8.5,-8.1
2903,-6.7,999,-8.5,-8
2908,-6.7,999,-8.5,-8
2913,-6.6,999,-8.5,-8
2918.1,-6.7,999,-8.4,-8
2923,-6.6,999,-8.5,-8
2928.1,-6.6,999,-8.5,-8.1
2933.1,-6.7,999,-8.7,-8.1
2938.2,-6.7,999,-8.5,-8
2943.1,-6.6,999,-8.4,-8
2948.1,-6.6,999,-8.4,-8
2953.1,-6.6,999,-8.4,-8
2958.2,-6.6,999,-8.4,-8
2963.2,-6.6,999,-8.4,-8
2968.2,-6.6,999,-8.4,-8
2973.2,-6.6,999,-8.4,-8
2978.2,-6.5,999,-8.4,-7.9
2983.2,-6.6,999,-8.4,-8
2988.2,-6.6,999,-8.4,-7.9
2993.3,-6.5,999,-8.4,-8
2998.3,-6.6,999,-8.4,-7.9
3003.3,-6.6,999,-8.4,-8
3008.3,-6.6,999,-8.4,-8
3013.4,-6.6,999,-8.4,-8
3018.4,-6.6,999,-8.4,-8
3023.4,-6.6,999,-8.4,-8
3028.4,-6.5,999,-8.3,-8
3033.4,-6.6,999,-8.4,-7.9
3038.4,-6.5,999,-8.4,-8
3043.4,-6.6,999,-8.4,-8
3048.5,-6.6,999,-8.4,-8
3053.5,-6.6,999,-8.4,-8
3058.4,-6.6,999,-8.4,-8
3063.4,-6.6,999,-8.4,-8
3068.5,-6.6,999,-8.4,-8
3073.5,-6.6,999,-8.4,-8
3078.5,-6.6,999,-8.3,-8
3083.5,-6.6,999,-8.4,-8
3088.5,-6.5,999,-8.4,-8
3093.5,-6.6,999,-8.4,-8
3098.5,-6.6,999,-8.4,-8
3103.6,-6.6,999,-8.3,-8
3108.6,-6.6,999,-8.3,-8
3113.6,-6.6,999,-8.4,-8
3118.6,-6.5,999,-8.4,-8
3123.6,-6.6,999,-8.3,-8
3128.6,-6.6,999,-8.3,-8
3133.6,-6.6,999,-8.3,-8
3138.6,-6.6,999,-8.3,-8
3143.7,-6.6,999,-8.3,-8
3148.7,-6.5,999,-8.3,-8
3153.7,-6.6,999,-8.4,-8
3158.7,-6.6,999,-8.4,-8
3163.7,-6.6,999,-8.4,-8
3168.7,-6.6,999,-8.4,-8
3173.7,-6.6,999,-8.3,-8
3178.7,-6.6,999,-8.3,-8
3183.7,-6.6,999,-8.3,-8
3188.8,-6.6,999,-8.3,-8
3193.8,-6.5,999,-8.3,-8
3198.8,-6.6,999,-8.3,-8
3203.8,-6.6,999,-8.3,-8
3208.8,-6.5,999,-8.3,-8
3213.8,-6.5,999,-8.3,-8
3218.9,-6.6,999,-8.3,-8
3223.9,-6.5,999,-8.3,-8
3228.9,-6.5,999,-8.3,-8
3233.9,-6.5,999,-8.3,-8
3239,-6.6,999,-8.3,-8
3243.9,-6.5,999,-8.3,-8
3248.9,-6.6,999,-8.3,-8
3254,-6.5,999,-8.3,-8
3259,-6.6,999,-8.3,-8
3264,-6.5,999,-8.3,-8
3269,-6.5,999,-8.3,-8
3274,-6.6,999,-8.3,-8
3279,-6.5,999,-8.3,-8
3284,-6.5,999,-8.3,-8
3289,-6.6,999,-8.3,-8
3294.1,-6.5,999,-8.3,-8
3299.1,-6.5,999,-8.3,-8
3304.1,-6.6,999,-8.3,-8
3309.1,-6.6,999,-8.2,-8
3314.1,-6.5,999,-8.3,-8
3319.1,-6.6,999,-8.3,-8
3324.1,-6.5,999,-8.3,-8
3329.2,-6.5,999,-8.2,-8
3334.1,-6.5,999,-8.3,-8
3339.2,-6.6,999,-8.2,-8
3344.2,-6.5,999,-8.3,-8
3349.2,-6.5,999,-8.3,-8
3354.2,-6.5,999,-8.2,-8
3359.3,-6.5,999,-8.3,-8
3364.3,-6.5,999,-8.2,-8
3369.3,-6.5,999,-8.2,-7.9
3374.2,-6.6,999,-8.2,-8
3379.3,-6.5,999,-8.2,-8
3384.3,-6.5,999,-8.2,-8
3389.3,-6.5,999,-8.2,-8
3394.3,-6.5,999,-8.2,-8
3399.3,-6.5,999,-8.2,-8
3404.4,-6.5,999,-8.2,-8
3409.4,-6.6,999,-8.2,-8
3414.4,-6.5,999,-8.2,-8
3419.4,-6.5,999,-8.2,-8
3424.4,-6.5,999,-8.2,-8
3429.4,-6.5,999,-8.2,-8
3434.4,-6.5,999,-8.2,-8
3439.4,-6.5,999,-8.2,-8
3444.4,-6.5,999,-8.2,-8
3449.5,-6.5,999,-8.2,-8
3454.5,-6.5,999,-8.2,-7.9
3459.5,-6.5,999,-8.2,-8
3464.5,-6.5,999,-8.2,-7.9
3469.5,-6.5,999,-8.2,-8
3474.5,-6.5,999,-8.2,-8
3479.6,-6.5,999,-8.2,-8
3484.6,-6.5,999,-8.2,-8
3489.6,-6.5,999,-8.2,-7.9
3494.6,-6.5,999,-8.2,-8
3499.6,-6.5,999,-8.2,-8
3504.6,-6.5,999,-8.2,-8
3509.6,-6.5,999,-8.2,-8
3514.6,-6.5,999,-8.2,-8
3519.6,-6.5,999,-8.2,-8
3524.7,-6.5,999,-8.2,-7.9
3529.7,-6.5,999,-8.2,-8
3534.7,-6.5,999,-8.2,-7.9
3539.7,-6.5,999,-8.2,-8
3544.7,-6.5,999,-8.2,-7.9
3549.7,-6.5,999,-8.2,-8
3554.7,-6.5,999,-8.2,-8
3559.7,-6.5,999,-8.1,-8
3564.8,-6.5,999,-8.2,-8
3569.7,-6.5,999,-8.2,-7.9
3574.7,-6.5,999,-8.2,-8
3579.8,-6.5,999,-8.2,-8
3584.8,-6.6,999,-8.2,-8
3589.8,-6.5,999,-8.2,-8
3594.8,-6.5,999,-8.2,-8
3599.8,-6.5,999,-8.1,-8
3604.8,-6.6,999,-8.2,-8
3609.8,-6.5,999,-8.2,-8
3614.8,-6.5,999,-8.2,-8
3619.8,-6.5,999,-8.2,-7.9
3624.9,-6.6,999,-8.2,-8
3629.9,-6.6,999,-8.2,-8
3634.9,-6.6,999,-8.2,-8
3639.9,-6.6,999,-8.2,-8
3644.9,-6.6,999,-8.2,-8
3650,-6.6,999,-8.2,-8
3655,-6.6,999,-8.2,-8
3660,-6.6,999,-8.2,-8
3665,-6.6,999,-8.2,-8
3670,-6.6,999,-8.2,-8
3675.1,-6.6,999,-8.2,-8
3680,-6.6,999,-8.2,-8
3685.1,-6.6,999,-8.2,-8
3690.1,-6.6,999,-8.2,-8
3695.1,-6.6,999,-8.2,-8
3700.1,-6.6,999,-8.2,-8
3705.1,-6.6,999,-8.2,-8
3710.1,-6.6,999,-8.2,-8
3715.2,-6.7,999,-8.2,-8
3720.2,-6.6,999,-8.2,-8
3725.2,-6.6,999,-8.2,-8
3730.2,-6.6,999,-8.2,-8
3735.2,-6.6,999,-8.2,-8
3740.3,-6.6,999,-8.2,-8
3745.3,-6.6,999,-8.2,-8
3750.2,-6.6,999,-8.2,-8
3755.3,-6.6,999,-8.2,-8
3760.3,-6.6,999,-8.2,-8
3765.3,-6.6,999,-8.2,-8
3770.3,-6.6,999,-8.2,-8
3775.4,-6.6,999,-8.2,-8
3780.4,-6.6,999,-8.2,-8.1
3785.4,-6.6,999,-8.2,-8
3790.4,-6.6,999,-8.2,-8
3795.4,-6.6,999,-8.2,-8
3800.4,-6.6,999,-8.2,-8
3805.5,-6.6,999,-8.2,-8
3810.5,-6.6,999,-8.2,-8
3815.4,-6.6,999,-8.2,-8
3820.5,-6.6,999,-8.2,-8
3825.5,-6.7,999,-8.2,-8
3830.5,-6.6,999,-8.2,-8
3835.5,-6.6,999,-8.2,-8
3840.5,-6.7,999,-8.1,-8
3845.6,-6.6,999,-8.1,-8
3850.6,-6.6,999,-8.2,-8
3855.6,-6.6,999,-8.2,-8
3860.6,-6.6,999,-8.2,-8
3865.6,-6.6,999,-8.2,-8
3870.6,-6.6,999,-8.2,-8
3875.6,-6.6,999,-8.2,-8
3880.7,-6.6,999,-8.2,-8
3885.6,-6.7,999,-8.2,-8
3890.7,-6.6,999,-8.2,-8
3895.7,-6.6,999,-8.1,-8
3900.7,-6.6,999,-8.1,-8
3905.7,-6.6,999,-8.1,-8
3910.7,-6.6,999,-8.1,-8
3915.8,-6.6,999,-8.2,-8
3920.8,-6.6,999,-8.1,-8
3925.8,-6.7,999,-8.1,-8
3930.8,-6.7,999,-8.1,-8
3935.8,-6.6,999,-8.1,-8
3940.8,-6.6,999,-8,-8
3945.9,-6.6,999,-8.1,-8
3950.8,-6.6,999,-8.1,-8
3955.8,-6.6,999,-8.1,-8
3960.9,-6.6,999,-8.1,-8
3965.9,-6.6,999,-8,-8
3970.9,-6.6,999,-8,-7.9
3975.9,-6.7,999,-8.1,-8
3980.9,-6.7,999,-8,-8
3986,-6.6,999,-8,-7.9
3991,-6.6,999,-8,-8
3995.9,-6.6,999,-8.1,-7.9
4001,-6.6,999,-8.1,-8
4006,-6.6,999,-8,-8
4011.1,-6.7,999,-8.1,-8
4016,-6.6,999,-8.1,-8
4021,-6.6,999,-8.1,-7.9
4026.1,-6.7,999,-8.1,-8
4031.1,-6.6,999,-8,-8
4036.1,-6.7,999,-8.1,-8
4041.1,-6.6,999,-8.1,-8
4046.2,-6.7,999,-8,-8
4051.2,-6.6,999,-8.1,-7.9
4056.2,-6.7,999,-8.1,-8
4061.2,-6.7,999,-8,-8
4066.2,-6.7,999,-8,-8
4071.2,-6.7,999,-8,-8
4076.2,-6.7,999,-8,-8
4081.2,-6.6,999,-8,-8
4086.2,-6.6,999,-8,-8
4091.3,-6.7,999,-8,-8
4096.3,-6.6,999,-8,-8
4101.3,-6.7,999,-8,-8
4106.3,-6.7,999,-8.1,-8
4111.3,-6.7,999,-8.1,-8
4116.3,-6.6,999,-8,-8
4121.4,-6.7,999,-8,-8
4126.3,-6.7,999,-8.1,-8
4131.3,-6.7,999,-8,-7.9
4136.4,-6.7,999,-8,-8
4141.4,-6.7,999,-8.1,-8
4146.4,-6.7,999,-8.1,-8
4151.4,-6.7,999,-8.1,-8
4156.4,-6.7,999,-8.1,-7.9
4161.4,-6.7,999,-8.1,-8
4166.4,-6.7,999,-8,-7.9
4171.5,-6.7,999,-8.1,-8
4176.5,-6.7,999,-8.1,-7.9
4181.5,-6.7,999,-8,-8
4186.5,-6.7,999,-8.1,-7.9
4191.5,-6.7,999,-8,-8
4196.5,-6.7,999,-8.1,-7.9
4201.5,-6.7,999,-8.1,-8
4206.6,-6.7,999,-8.1,-8
4211.6,-6.7,999,-8,-8
4216.6,-6.7,999,-8.1,-8
4221.6,-6.7,999,-8.1,-8
4226.6,-6.7,999,-8,-8
4231.6,-6.7,999,-8,-8
4236.6,-6.7,999,-8.1,-7.9
4241.7,-6.7,999,-8,-8
4246.7,-6.7,999,-8,-8
4251.6,-6.7,999,-8,-8
4256.7,-6.7,999,-8,-8
4261.7,-6.7,999,-8,-8
4266.7,-6.7,999,-8,-8
4271.7,-6.7,999,-8,-8
4276.7,-6.7,999,-8.1,-8
4281.8,-6.7,999,-8.1,-8
4286.8,-6.7,999,-8.1,-8
4291.8,-6.7,999,-8,-8
4296.8,-6.8,999,-8,-8
4301.8,-6.7,999,-8,-8
4306.8,-6.7,999,-8,-8
4311.9,-6.7,999,-8.1,-8
4316.8,-6.7,999,-8,-8
4321.9,-6.7,999,-8,-8
4326.8,-6.7,999,-8,-8
4331.9,-6.8,999,-8,-8
4336.9,-6.7,999,-8.1,-8
4341.9,-6.8,999,-8,-8
4346.9,-6.8,999,-8,-8
4352,-6.7,999,-8.1,-8
4357,-6.7,999,-8,-8
4362,-6.8,999,-8.1,-8
4367,-6.7,999,-8,-8
4372,-6.7,999,-8.1,-8
4377,-6.8,999,-8.1,-8
4382,-6.8,999,-8.1,-8.1
4387.1,-6.8,999,-8,-8
4392,-6.8,999,-8,-8
4397,-6.8,999,-8,-8
4402.1,-6.8,999,-8,-8
4407.1,-6.8,999,-8,-8
4412.1,-6.8,999,-8.1,-8
4417.1,-6.8,999,-8,-8
4422.1,-6.8,999,-8,-8
4427.2,-6.8,999,-8.1,-8
4432.2,-6.9,999,-8,-8
4437.2,-6.8,999,-8,-8
4442.1,-6.8,999,-8,-8
4447.2,-6.8,999,-8,-8
4452.2,-6.8,999,-8,-8
4457.2,-6.8,999,-8.1,-8
4462.2,-6.8,999,-8,-8
4467.2,-6.8,999,-8,-8
4472.3,-6.8,999,-8,-8
4477.3,-6.7,999,-8,-8
4482.3,-6.8,999,-8,-8.1
4487.3,-6.8,999,-8,-8
4492.3,-6.8,999,-8.1,-8
4497.4,-6.8,999,-8.1,-8
4502.4,-6.8,999,-8,-8
4507.3,-6.8,999,-8.1,-8
4512.3,-6.8,999,-8.1,-8
4517.4,-6.8,999,-8,-8
4522.4,-6.8,999,-8,-8
4527.4,-6.8,999,-8,-8
4532.4,-6.8,999,-8,-8
4537.4,-6.8,999,-8,-8
4542.4,-6.8,999,-8,-8
4547.4,-6.8,999,-8,-8
4552.5,-6.8,999,-8,-8
4557.5,-6.8,999,-8,-8
4562.5,-6.8,999,-8.1,-8
4567.5,-6.8,999,-8,-8
4572.6,-6.8,999,-8.1,-8
4577.6,-6.8,999,-8,-8
4582.5,-6.8,999,-8,-8
4587.5,-6.7,999,-8,-8
4592.5,-6.8,999,-8,-8
4597.6,-6.8,999,-8,-8
4602.6,-6.8,999,-8,-8
4607.6,-6.8,999,-8,-8
4612.6,-6.8,999,-8,-8
4617.6,-6.8,999,-8,-8
4622.6,-6.8,999,-8,-8
4627.7,-6.8,999,-8,-8
4632.6,-6.8,999,-8,-8
4637.6,-6.8,999,-8,-8
4642.7,-6.8,999,-8,-8
4647.7,-6.8,999,-8,-8
4652.7,-6.8,999,-8,-8
4657.7,-6.8,999,-8,-8
4662.7,-6.8,999,-8,-8
4667.8,-6.8,999,-8,-8
4672.8,-6.8,999,-8,-8
4677.8,-6.8,999,-8,-8
4682.8,-6.8,999,-8,-8
4687.8,-6.8,999,-8,-8
4692.9,-6.8,999,-8,-8
4697.9,-6.8,999,-8,-8
4702.8,-6.8,999,-8,-8
4707.8,-6.8,999,-8,-8
4712.9,-6.8,999,-8,-8
4717.9,-6.8,999,-8,-8
4722.9,-6.8,999,-8,-8
4727.9,-6.8,999,-8,-8
4732.9,-6.8,999,-7.9,-8
4738,-6.8,999,-7.9,-8
4743,-6.8,999,-8,-8
4748,-6.8,999,-8,-8
4753,-6.8,999,-7.9,-7.9
4758,-6.7,999,-8,-8
4763,-6.8,999,-8,-8
4768.1,-6.8,999,-8,-8
4773,-6.8,999,-8,-8
4778.1,-6.8,999,-7.9,-8
4783.1,-6.8,999,-7.9,-8
4788.1,-6.8,999,-8,-8
4793.1,-6.8,999,-7.9,-8
4798.1,-6.8,999,-7.9,-8
4803.1,-6.8,999,-7.9,-7.9
4808.1,-6.8,999,-7.9,-8
4813.2,-6.8,999,-8,-8
4818.2,-6.8,999,-7.9,-8
4823.2,-6.8,999,-7.9,-8
4828.2,-6.8,999,-7.9,-8
4833.2,-6.8,999,-7.9,-8
4838.2,-6.8,999,-7.9,-7.9
4843.2,-6.7,999,-7.9,-8
4848.2,-6.7,999,-8,-7.9
4853.3,-6.8,999,-7.9,-8
4858.3,-6.7,999,-7.9,-7.9
4863.3,-6.7,999,-8,-7.9
4868.3,-6.7,999,-7.9,-8
4873.3,-6.8,999,-7.9,-8
4878.3,-6.8,999,-7.9,-7.9
4883.3,-6.8,999,-7.9,-8
4888.3,-6.8,999,-7.9,-8
4893.4,-6.8,999,-7.9,-8
4898.4,-6.8,999,-7.9,-8
4903.4,-6.7,999,-7.9,-8
4908.4,-6.8,999,-7.9,-8
4913.4,-6.7,999,-7.9,-8
4918.4,-6.8,999,-7.9,-7.9
4923.5,-6.8,999,-7.9,-7.9
4928.5,-6.7,999,-7.9,-8
4933.5,-6.8,999,-7.9,-8
4938.5,-6.7,999,-7.9,-8
4943.5,-6.8,999,-7.9,-7.9
4948.6,-6.7,999,-7.9,-8
4953.5,-6.8,999,-7.9,-8
4958.6,-6.8,999,-7.9,-8
4963.6,-6.8,999,-8,-8
4968.6,-6.8,999,-7.9,-8
4973.6,-6.8,999,-8,-8
4978.6,-6.8,999,-8,-8
4983.6,-6.8,999,-7.9,-8
4988.7,-6.7,999,-8,-8
4993.7,-6.8,999,-7.9,-8
4998.7,-6.8,999,-7.9,-8
5003.7,-6.8,999,-7.9,-8
5008.7,-6.8,999,-7.9,-8
5013.7,-6.8,999,-8,-8
5018.7,-6.8,999,-8,-8
5023.7,-6.8,999,-8,-8
5028.7,-6.8,999,-8,-8
5033.8,-6.8,999,-8,-8
5038.8,-6.8,999,-8,-8
5043.8,-6.8,999,-8,-8
5048.8,-6.8,999,-8,-8
5053.8,-6.8,999,-8,-8
5058.8,-6.8,999,-8,-8
5063.8,-6.8,999,-8,-8
5068.8,-6.8,999,-8,-8
5073.8,-6.8,999,-8,-8
5078.9,-6.8,999,-8,-8
5083.9,-6.8,999,-8,-8
5088.9,-6.8,999,-8,-8
5093.9,-6.8,999,-8,-8
5098.9,-6.8,999,-8,-8
5103.9,-6.8,999,-8,-8
5109,-6.8,999,-8,-8
5114,-6.8,999,-8,-8
5119,-6.8,999,-8,-8
5124,-6.8,999,-8,-8
5129,-6.8,999,-8,-8
5134.1,-6.8,999,-8,-8
5139.1,-6.8,999,-8,-8
5144.1,-6.8,999,-8,-8
5149.1,-6.8,999,-8,-8
5154.1,-6.8,999,-8,-8
5159.1,-6.8,999,-8,-8
5164.1,-6.8,999,-7.9,-8
5169.1,-6.7,999,-8,-8
5174.1,-6.8,999,-8,-8
5179.2,-6.8,999,-8,-8
5184.2,-6.8,999,-8,-8
5189.2,-6.8,999,-7.9,-8.1
5194.2,-6.7,999,-8,-8
5199.2,-6.8,999,-8,-8
5204.2,-6.8,999,-8,-8.1
5209.2,-6.7,999,-8,-8
5214.2,-6.7,999,-7.9,-8
5219.3,-6.7,999,-8,-8
5224.3,-6.7,999,-7.9,-8
5229.3,-6.7,999,-7.9,-8
5234.3,-6.7,999,-7.9,-8
5239.3,-6.7,999,-7.9,-8
5244.3,-6.7,999,-7.9,-8
5249.4,-6.7,999,-7.8,-8
5254.4,-6.7,999,-7.9,-8
5259.4,-6.7,999,-7.8,-8
5264.4,-6.7,999,-7.8,-8
5269.4,-6.7,999,-7.9,-8
5274.4,-6.7,999,-7.8,-8
5279.4,-6.7,999,-7.8,-8
5284.4,-6.7,999,-7.8,-8
5289.5,-6.6,999,-7.8,-8
5294.5,-6.7,999,-7.8,-7.9
5299.5,-6.7,999,-7.8,-7.9
5304.6,-6.7,999,-7.8,-8
5309.5,-6.7,999,-7.8,-8
5314.5,-6.7,999,-7.8,-8
5319.6,-6.7,999,-7.8,-8
5324.6,-6.7,999,-7.8,-8
5329.6,-6.6,999,-7.8,-8
5334.6,-6.7,999,-7.8,-8
5339.6,-6.7,999,-7.8,-8
5344.6,-6.6,999,-7.8,-8
5349.6,-6.7,999,-7.8,-8
5354.6,-6.6,999,-7.8,-8
5359.7,-6.7,999,-7.8,-7.9
5364.7,-6.7,999,-7.8,-8
5369.7,-6.7,999,-7.8,-8
5374.7,-6.7,999,-7.8,-7.9
5379.7,-6.6,999,-7.9,-7.9
5384.7,-6.7,999,-7.8,-8
5389.7,-6.6,999,-7.8,-8
5394.7,-6.7,999,-7.8,-8
5399.8,-6.7,999,-7.8,-8
5404.8,-6.7,999,-7.8,-8
5409.8,-6.7,999,-7.8,-8
5414.8,-6.7,999,-7.8,-7.9
5419.8,-6.7,999,-7.8,-7.9
5424.9,-6.7,999,-7.9,-8
5429.9,-6.6,999,-7.8,-8
5434.9,-6.6,999,-7.9,-8
5439.9,-6.6,999,-7.9,-8
5445,-6.6,999,-7.8,-8
5449.9,-6.6,999,-7.8,-8
5455,-6.6,999,-7.8,-8
5460,-6.6,999,-7.8,-8
5465,-6.7,999,-7.9,-8
5470,-6.6,999,-7.8,-8
5475.1,-6.6,999,-7.9,-8
5480,-6.6,999,-7.8,-8
5485.1,-6.6,999,-7.9,-8
5490.1,-6.6,999,-7.8,-8
5495.1,-6.6,999,-7.9,-8
5500.1,-6.6,999,-7.8,-8
5505.1,-6.6,999,-7.8,-8
5510.2,-6.6,999,-7.8,-7.9
5515.2,-6.7,999,-7.8,-8
5520.2,-6.7,999,-7.8,-8
5525.2,-6.6,999,-7.8,-8
5530.2,-6.6,999,-7.8,-8
5535.2,-6.6,999,-7.8,-8
5540.2,-6.6,999,-7.8,-8
5545.3,-6.7,999,-7.8,-8
5550.3,-6.6,999,-7.8,-8
5555.3,-6.6,999,-7.8,-8
5560.3,-6.6,999,-7.8,-8
5565.3,-6.5,999,-7.8,-8
5570.3,-6.5,999,-7.8,-8
5575.4,-6.6,999,-7.8,-8
5580.4,-6.6,999,-7.8,-8
5585.3,-6.5,999,-7.8,-8
5590.4,-6.5,999,-7.8,-8
5595.4,-6.5,999,-7.8,-8
5600.4,-6.5,999,-7.8,-7.9
5605.4,-6.5,999,-7.8,-8
5610.4,-6.5,999,-7.8,-8
5615.4,-6.5,999,-7.8,-7.9
5620.5,-6.5,999,-7.8,-8
5625.5,-6.5,999,-7.8,-7.9
5630.5,-6.5,999,-7.8,-8
5635.5,-6.5,999,-7.8,-8
5640.5,-6.5,999,-7.8,-8
5645.5,-6.6,999,-7.8,-8
5650.5,-6.5,999,-7.8,-7.9
5655.5,-6.5,999,-7.8,-8
5660.5,-6.5,999,-7.9,-8
5665.5,-6.5,999,-7.8,-8
5670.5,-6.5,999,-7.8,-8
5675.6,-6.6,999,-7.9,-8
5680.6,-6.6,999,-7.8,-8
5685.6,-6.6,999,-7.8,-8
5690.6,-6.5,999,-7.8,-8
5695.6,-6.6,999,-7.8,-8
5700.7,-6.5,999,-7.8,-8
5705.7,-6.6,999,-7.9,-8
5710.7,-6.6,999,-7.9,-8
5715.7,-6.5,999,-7.9,-8
5720.7,-6.5,999,-7.9,-8.1
5725.7,-6.5,999,-7.9,-8
5730.7,-6.5,999,-7.8,-8
5735.7,-6.5,999,-7.9,-8
5740.7,-6.5,999,-7.8,-8
5745.8,-6.5,999,-7.8,-8
5750.8,-6.5,999,-7.9,-8
5755.8,-6.5,999,-7.8,-8.1
5760.8,-6.5,999,-7.9,-8
5765.8,-6.5,999,-7.9,-8
5770.8,-6.5,999,-7.9,-8
5775.8,-6.5,999,-7.9,-8
5780.8,-6.5,999,-7.8,-8
5785.9,-6.5,999,-7.8,-8
5790.9,-6.5,999,-7.8,-8
5795.9,-6.5,999,-7.8,-8
5800.9,-6.5,999,-7.8,-8
5805.9,-6.4,999,-7.8,-8
5810.9,-6.5,999,-7.8,-8
5815.9,-6.4,999,-7.8,-8
5821,-6.4,999,-7.8,-8
5825.9,-6.4,999,-7.8,-8
5831,-6.4,999,-7.8,-8
5836,-6.4,999,-7.8,-8
5841,-6.4,999,-7.7,-8
5846,-6.4,999,-7.7,-8
5851,-6.4,999,-7.8,-8
5856.1,-6.4,999,-7.8,-8
5861.1,-6.4,999,-7.7,-8
5866.1,-6.4,999,-7.7,-8
5871.1,-6.3,999,-7.8,-8
5876.1,-6.4,999,-7.7,-7.9
5881.1,-6.4,999,-7.8,-8
5886.1,-6.4,999,-7.7,-8
5891.1,-6.4,999,-7.7,-8
5896.1,-6.4,999,-7.7,-8
5901.2,-6.4,999,-7.7,-7.9
5906.2,-6.3,999,-7.8,-7.9
5911.2,-6.4,999,-7.8,-8
5916.3,-6.4,999,-7.8,-8
5921.2,-6.4,999,-7.8,-8
5926.2,-6.4,999,-7.8,-8
5931.2,-6.4,999,-7.8,-8
5936.3,-6.4,999,-7.8,-8
5941.3,-6.3,999,-7.8,-8
5946.3,-6.4,999,-7.8,-8
5951.3,-6.4,999,-7.8,-8
5956.3,-6.4,999,-7.8,-8
5961.4,-6.4,999,-7.7,-8
5966.3,-6.4,999,-7.8,-8
5971.4,-6.4,999,-7.7,-8
5976.3,-6.4,999,-7.8,-8
5981.4,-6.4,999,-7.8,-8
5986.4,-6.4,999,-7.8,-8
5991.4,-6.4,999,-7.8,-8
5996.4,-6.4,999,-7.8,-8
6001.5,-6.4,999,-7.7,-8
6006.5,-6.4,999,-7.8,-8
6011.5,-6.4,999,-7.8,-8
6016.5,-6.4,999,-7.8,-8
6021.5,-6.3,999,-7.8,-8
6026.5,-6.3,999,-7.8,-8
6031.6,-6.4,999,-7.7,-8
6036.5,-6.3,999,-7.7,-8
6041.5,-6.4,999,-7.7,-8
6046.5,-6.3,999,-7.7,-8
6051.5,-6.4,999,-7.8,-8
6056.5,-6.3,999,-7.8,-8
6061.6,-6.3,999,-7.8,-8
6066.6,-6.3,999,-7.7,-8.1
6071.6,-6.3,999,-7.7,-8
6076.6,-6.2,999,-7.8,-8
6081.6,-6.3,999,-7.8,-8
6086.6,-6.2,999,-7.7,-8
6091.6,-6.3,999,-7.8,-8
6096.7,-6.3,999,-7.8,-8
6101.7,-6.3,999,-7.8,-8.1
6106.7,-6.3,999,-7.8,-8
6111.7,-6.3,999,-7.7,-8
6116.7,-6.3,999,-7.7,-8
6121.7,-6.2,999,-7.7,-8
6126.8,-6.2,999,-7.7,-8
6131.8,-6.2,999,-7.7,-8
6136.8,-6.2,999,-7.7,-8
6141.8,-6.3,999,-7.7,-8
6146.8,-6.2,999,-7.7,-8
6151.8,-6.2,999,-7.7,-8
6156.8,-6.2,999,-7.7,-8
6161.8,-6.2,999,-7.7,-8
6166.9,-6.2,999,-7.7,-8
6171.9,-6.2,999,-7.7,-8
