Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
2879.045876,-13.6,999.0,-14.4,-14.7
2889.089243,-13.6,999.0,-14.4,-14.7
2899.089749,-13.6,999.0,-14.4,-14.7
2909.145198,-13.6,999.0,-14.4,-14.7
2919.164059,-13.6,999.0,-14.4,-14.8
2929.216373,-13.6,999.0,-14.4,-14.8
2939.239747,-13.6,999.0,-14.4,-14.8
2949.27891,-13.6,999.0,-14.4,-14.8
2959.319511,-13.6,999.0,-14.4,-14.8
2969.327501,-13.7,999.0,-14.4,-14.7
2979.366392,-13.7,999.0,-14.4,-14.8
2989.392171,-13.7,999.0,-14.4,-14.8
2999.417004,-13.6,999.0,-14.4,-14.8
3009.441341,-13.7,999.0,-14.4,-14.8
3019.480255,-13.7,999.0,-14.4,-14.8
3029.489422,-13.6,999.0,-14.4,-14.8
3039.513748,-13.6,999.0,-14.4,-14.8
3049.55662,-13.7,999.0,-14.5,-14.8
3059.581944,-13.7,999.0,-14.4,-14.8
3069.590542,-13.6,999.0,-14.4,-14.8
3079.627726,-13.7,999.0,-14.5,-14.9
3089.651644,-13.7,999.0,-14.4,-14.9
3099.675183,-13.7,999.0,-14.4,-14.8
3109.71396,-13.7,999.0,-14.4,-14.8
3119.722625,-13.7,999.0,-14.4,-14.8
3129.746579,-13.7,999.0,-14.5,-14.8
3139.785056,-13.7,999.0,-14.4,-14.8
3149.810158,-13.7,999.0,-14.4,-14.9
3159.83163,-13.7,999.0,-14.4,-14.8
3169.876047,-13.7,999.0,-14.4,-14.9
3179.902171,-13.7,999.0,-14.4,-14.9
3189.946365,-13.7,999.0,-14.4,-14.9
3199.96469,-13.7,999.0,-14.5,-14.9
3209.98728,-13.7,999.0,-14.5,-14.9
3220.008475,-13.7,999.0,-14.5,-14.9
3230.067742,-13.7,999.0,-14.4,-14.9
3240.093091,-13.7,999.0,-14.5,-14.9
3250.116545,-13.7,999.0,-14.4,-14.9
3260.171313,-13.7,999.0,-14.5,-14.9
3270.191121,-13.7,999.0,-14.5,-15.0
3280.219473,-13.7,999.0,-14.4,-14.9
3290.247697,-13.7,999.0,-14.5,-15.0
3300.298693,-13.7,999.0,-14.5,-15.0
3310.319445,-13.7,999.0,-14.5,-15.0
3320.358938,-13.7,999.0,-14.5,-15.0
3330.368324,-13.7,999.0,-14.5,-15.0
3340.392599,-13.8,999.0,-14.5,-15.0
3350.432995,-13.7,999.0,-14.5,-15.0
3360.440976,-13.7,999.0,-14.5,-15.1
3370.49004,-13.8,999.0,-14.5,-15.1
3380.543707,-13.8,999.0,-14.5,-15.1
3390.583357,-13.8,999.0,-14.5,-15.1
3400.60625,-13.9,999.0,-14.6,-15.1
3410.61707,-13.9,999.0,-14.6,-15.1
3420.65539,-13.9,999.0,-14.7,-15.2
3430.698065,-14.0,999.0,-14.7,-15.2
3440.718411,-14.0,999.0,-14.8,-15.2
3450.776765,-14.0,999.0,-14.8,-15.2
3460.838159,-14.1,999.0,-14.8,-15.3
3470.872739,-14.1,999.0,-14.9,-15.4
3480.906782,-14.1,999.0,-14.8,-15.4
3490.933158,-14.2,999.0,-14.9,-15.4
3500.945106,-14.2,999.0,-15.0,-15.4
3510.970705,-14.5,999.0,-15.0,-15.5
3521.012746,-14.3,999.0,-15.0,-15.5
3531.015711,-14.5,999.0,-15.1,-15.6
3541.055194,-14.6,999.0,-15.1,-15.6
3551.094594,-14.6,999.0,-15.1,-15.7
3561.103318,-14.7,999.0,-15.2,-15.7
3571.13362,-14.8,999.0,-15.3,-15.7
3581.186813,-14.8,999.0,-15.3,-15.8
3591.202597,-14.9,999.0,-15.4,-15.9
3601.225497,-15.0,999.0,-15.4,-15.9
3611.234644,-15.0,999.0,-15.5,-16.0
3621.259611,-15.1,999.0,-15.5,-16.0
3631.299766,-15.1,999.0,-15.6,-16.1
3641.323384,-15.2,999.0,-15.6,-16.1
3651.332186,-15.2,999.0,-15.7,-16.1
3661.369314,-15.3,999.0,-15.7,-16.2
3671.396488,-15.3,999.0,-15.8,-16.2
3681.414808,-15.5,999.0,-15.9,-16.3
3691.429143,-15.5,999.0,-16.0,-16.4
3701.490372,-15.6,999.0,-16.0,-16.4
3711.520788,-15.6,999.0,-16.0,-16.5
3721.548579,-15.6,999.0,-16.1,-16.5
3731.600395,-15.8,999.0,-16.1,-16.5
3741.639013,-15.8,999.0,-16.2,-16.7
3751.662477,-15.9,999.0,-16.3,-16.7
3761.704295,-15.9,999.0,-16.3,-16.8
3771.758848,-16.0,999.0,-16.4,-16.8
3781.783147,-16.1,999.0,-16.4,-16.9
3791.811054,-16.1,999.0,-16.5,-17.0
3801.828399,-16.3,999.0,-16.5,-17.0
3811.856467,-16.3,999.0,-16.6,-17.1
3821.878075,-16.4,999.0,-16.7,-17.1
3831.903351,-16.4,999.0,-16.7,-17.2
3841.946899,-16.4,999.0,-16.8,-17.2
3851.981424,-16.5,999.0,-16.9,-17.3
3861.99817,-16.7,999.0,-17.0,-17.4
3872.007859,-16.7,999.0,-17.2,-17.4
3882.034745,-16.7,999.0,-17.2,-17.5
3892.089319,-16.8,999.0,-17.1,-17.7
3902.113721,-16.9,999.0,-17.4,-17.8
3912.1534,-16.9,999.0,-17.3,-17.8
3922.208784,-17.0,999.0,-17.5,-17.9
3932.234846,-17.1,999.0,-17.6,-18.0
3942.27035,-17.1,999.0,-17.7,-18.1
3952.298569,-17.3,999.0,-17.7,-18.2
3962.324268,-17.3,999.0,-17.8,-18.2
3972.352863,-17.4,999.0,-17.9,-18.3
3982.371861,-17.4,999.0,-18.0,-18.3
3992.403504,-17.5,999.0,-18.0,-18.4
4002.432357,-17.6,999.0,-18.1,-18.5
4012.470499,-17.6,999.0,-18.1,-18.6
4022.502306,-17.7,999.0,-18.2,-18.5
4032.504116,-17.8,999.0,-18.3,-18.3
4042.542334,-17.8,999.0,-18.3,-18.3
4052.584388,-17.9,999.0,-18.3,-18.2
4062.616599,-18.0,999.0,-18.4,-18.2
4072.647295,-18.1,999.0,-18.5,-18.1
4082.673905,-18.2,999.0,-18.5,-18.2
4092.724539,-18.2,999.0,-18.6,-18.1
4102.753901,-18.5,999.0,-18.6,-18.1
4112.782538,-18.5,999.0,-18.7,-18.1
4122.797708,-18.6,999.0,-18.8,-18.1
4132.826665,-18.6,999.0,-18.9,-18.1
4142.865553,-18.7,999.0,-18.9,-18.1
4152.871848,-18.6,999.0,-19.0,-18.1
4162.916865,-18.9,999.0,-19.1,-18.2
4172.956755,-18.9,999.0,-19.1,-18.2
4182.96265,-19.0,999.0,-19.1,-18.2
4192.986218,-19.1,999.0,-19.2,-18.3
4203.025293,-19.2,999.0,-19.3,-18.3
4213.058087,-19.3,999.0,-19.3,-18.3
4223.080986,-19.3,999.0,-19.4,-18.3
4233.10165,-19.4,999.0,-19.4,-18.3
4243.128188,-19.5,999.0,-19.5,-18.4
4253.132848,-19.5,999.0,-19.6,-18.5
4263.170037,-19.6,999.0,-19.7,-18.5
4273.201195,-19.7,999.0,-19.7,-18.5
4283.204461,-19.7,999.0,-19.7,-18.5
4293.242262,-19.8,999.0,-19.8,-18.5
4303.272924,-19.8,999.0,-19.7,-18.4
4313.296412,-19.9,999.0,-19.7,-18.4
4323.315079,-20.0,999.0,-19.5,-18.3
4333.335787,-20.0,999.0,-19.4,-18.3
4343.381568,-20.1,999.0,-19.4,-18.3
4353.41933,-20.2,999.0,-19.4,-18.3
4363.463019,-20.3,999.0,-19.3,-18.3
4373.478352,-20.3,999.0,-19.4,-18.3
4383.516205,-20.3,999.0,-19.3,-18.3
4393.526516,-20.5,999.0,-19.3,-18.3
4403.550291,-20.6,999.0,-19.3,-18.3
4413.589591,-20.6,999.0,-19.3,-18.3
4423.615041,-20.7,999.0,-19.3,-18.3
4433.638853,-20.7,999.0,-19.3,-18.3
