Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
59379.90741,-34.2,999,-38,-33.8
59389.92925,-34.1,999,-37.9,-33.5
59399.96371,-33.9,999,-37.8,-33.4
59409.97519,-33.8,999,-37.7,-33.1
59419.98661,-33.8,999,-37.6,-33
59429.99795,-33.6,999,-37.5,-32.8
59440.01811,-33.4,999,-37.5,-32.7
59450.04582,-33.4,999,-37.3,-32.6
59460.07826,-33.2,999,-37.2,-32.4
59470.08269,-33.2,999,-37.1,-32.3
59480.09357,-33,999,-36.9,-32.1
59490.12384,-33,999,-36.8,-32
59500.15884,-32.9,999,-36.7,-31.8
59510.162,-32.8,999,-36.5,-31.7
59520.21995,-32.7,999,-36.3,-31.6
59530.24766,-32.6,999,-36.1,-31.4
59540.2765,-32.5,999,-36,-31.3
59550.29059,-32.4,999,-35.8,-31.2
59560.31931,-32.3,999,-35.6,-31.1
59570.36266,-32.2,999,-35.4,-30.9
59580.40662,-32.2,999,-35.3,-30.9
59590.43427,-32,999,-35.1,-30.7
59600.46179,-31.9,999,-34.9,-30.4
59610.49322,-31.8,999,-34.7,-30.3
59620.51909,-31.6,999,-34.4,-30.1
59630.52263,-31.4,999,-34.2,-30.1
59640.56398,-31.3,999,-34.1,-30
59650.58066,-31.3,999,-34,-29.9
59660.61037,-31.2,999,-33.9,-29.7
59670.62077,-31.1,999,-33.8,-29.7
59680.64878,-31,999,-33.7,-29.7
59690.69271,-30.9,999,-33.5,-29.5
59700.73532,-30.9,999,-33.4,-29.4
59710.76318,-30.8,999,-33.3,-29.3
59720.79103,-30.8,999,-33.2,-29.2
59730.81784,-30.7,999,-33,-29.2
59740.84779,-30.6,999,-32.9,-29.1
59750.86865,-30.6,999,-32.8,-29
59760.91784,-30.5,999,-32.7,-28.8
59770.95325,-30.4,999,-32.6,-28.7
59780.98515,-30.4,999,-32.5,-28.7
59791.01362,-30.4,999,-32.4,-28.6
59801.0561,-30.2,999,-32.3,-28.5
59811.08402,-30.2,999,-32.2,-28.4
59821.11188,-30.1,999,-32.1,-28.4
59831.12353,-30.1,999,-32,-28.2
59841.13052,-30.1,999,-31.9,-28.2
59851.14159,-29.9,999,-31.8,-28.1
59861.16999,-29.9,999,-31.8,-28
59871.1811,-29.8,999,-31.6,-27.9
59881.23112,-29.8,999,-31.5,-27.8
59891.23697,-29.7,999,-31.5,-27.7
59901.26528,-29.7,999,-31.4,-27.7
59911.32421,-29.7,999,-31.3,-27.5
59921.35082,-29.6,999,-31.2,-27.5
59931.37908,-29.5,999,-31.1,-27.4
59941.40741,-29.5,999,-31,-27.3
59951.43417,-29.4,999,-30.9,-27.2
59961.4624,-29.4,999,-30.9,-27.2
59971.49014,-29.4,999,-30.8,-27.1
59981.50006,-29.3,999,-30.7,-27
59991.52914,-29.3,999,-30.6,-26.9
60001.55983,-29.3,999,-30.6,-26.9
60011.59491,-29.3,999,-30.3,-26.8
60021.61334,-29.3,999,-30.4,-26.7
60031.64219,-29.2,999,-30.2,-26.7
60041.65472,-29.2,999,-30.3,-26.7
60051.66747,-29.2,999,-30,-26.6
60061.67933,-29.2,999,-30,-26.5
60071.68966,-29.2,999,-29.9,-26.3
60081.71817,-29.2,999,-29.9,-26.3
60091.75995,-29.2,999,-29.9,-26.5
60101.83344,-29.2,999,-29.9,-26.4
60111.86094,-29.3,999,-29.9,-26.5
60121.88861,-29.2,999,-29.8,-26.2
60131.92502,-29.2,999,-29.8,-26.4
60141.96706,-29.3,999,-29.8,-26.1
60151.99021,-29.3,999,-29.8,-26.1
60162.01619,-29.3,999,-29.7,-26.3
60172.0295,-29.3,999,-29.7,-26
60182.04239,-29.2,999,-29.6,-26
60192.08649,-29.2,999,-29.6,-26.1
60202.09919,-29.2,999,-29.5,-25.8
60212.11194,-29.2,999,-29.5,-25.8
60222.12291,-29.1,999,-29.4,-25.8
60232.13653,-29.1,999,-29.4,-25.7
